query,actual,prediction,score,model,method,correct
"The Tin Man Kenny Chesney Country , Music , Urban Cowboy , Contemporary Country 3:25 nan All I Need to Know nan $ 0.99 1995 , BMG Entertainment nan 13-Jun-95","The Tin Man Kenny Chesney $ 0.99 nan All I Need To Know Country nan 2014 Scotty 2 Music Ascap 3:26 June 13 , 1995","The Tin Man Kenny Chesney $ 0.99 nan All I Need To Know Country nan 2014 Scotty 2 Music Ascap 3:26 June 13 , 1995",0.8591642379760742,sentence-transformers/all-MiniLM-L6-v2,cosine,1
"Nothing Would Be Better $ 1.29 2014 Island Records , a division of UMG Recordings , Inc. / Safehouse Records , LLC 4:34 10-Nov-14 Nick Jonas Nick Jonas Pop , Music , Christian & Gospel , Gospel , Pop/Rock , Teen Pop , Rock nan nan nan nan","Nothing Would Be Better Nick Jonas $ 1.29 ( C ) 2014 Island Records/Safehouse Records LLC , a division of UMG Recordings , Inc. November 10 , 2014 nan Nick Jonas ( Deluxe ) [ Explicit ] Pop nan nan 4:34 nan","Nothing Would Be Better Pop $ 1.29 ( C ) 2014 Island Records/Safehouse Records LLC , a division of UMG Recordings , Inc. 4:34 November 10 , 2014 Nick Jonas Nick Jonas [ Clean ] nan nan nan nan nan",0.9367014169692993,sentence-transformers/all-MiniLM-L6-v2,cosine,0
"Going Away For a While $ 1.29 2015 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company 3:13 Brett Eldredge Illinois Country , Music , Contemporary Country , Honky Tonk , Traditional Country nan nan nan 11-Sep-15","Going Away For A While 3:15 September 11 , 2015 Brett Eldredge Illinois Country $ 1.29 ( c ) Phonotype nan nan","I Go Away Electronica , Dance & Electronic $ 1.29 July 23 , 2013 Mndr Feed Me Diamonds nan nan ( C ) 2008 Big Machine Records , LLC 3:37 nan",0.6826874017715454,sentence-transformers/all-MiniLM-L6-v2,cosine,0
"Tackle Box $ 1.29 14-Aug-07 Luke Bryan I 'll Stay Me Country , Music , Contemporary Country , Pop nan 2006 , 2007 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203 4:02 nan","Tackle Box Luke Bryan I 'll Stay Me Country ( C ) 2007 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nash nan nan nan $ 1.29 nan 4:02 August 14 , 2007","Tackle Box Luke Bryan I 'll Stay Me Country ( C ) 2007 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nash nan nan nan $ 1.29 nan 4:02 August 14 , 2007",0.9615247249603271,sentence-transformers/all-MiniLM-L6-v2,cosine,1
"VHS Outro ( Interlude ) VHS Alternative , Music , Rock , Adult Alternative 1:25 X Ambassadors nan nan $ 1.29 2015 KIDinaKORNER/Interscope Records nan 30-Jun-15","VHS Outro ( Interlude ) [ Explicit ] VHS [ Explicit ] Alternative Rock ( C ) 2015 KIDinaKORNER/Interscope Records 1:25 June 30 , 2015 X Ambassadors nan nan $ 1.29 nan nan nan","VHS Outro ( Interlude ) [ Explicit ] X Ambassadors $ 1.29 ( C ) 2015 KIDinaKORNER/Interscope Records nan VHS [ Explicit ] Alternative Rock nan nan 1:25 June 30 , 2015",0.9083431363105774,sentence-transformers/all-MiniLM-L6-v2,cosine,0
"Closer ( feat . Mike Posner ) Nick Jonas Nick Jonas ( Deluxe ) Pop , Music , Rock , Pop/Rock $ 1.29 10-Nov-14 nan nan nan nan 2014 Island Records , a division of UMG Recordings , Inc. / Safehouse Records , LLC 3:48 nan","Closer [ feat . Mike Posner ] [ Clean ] $ 1.29 ( C ) 2014 Island Records/Safehouse Records LLC , a division of UMG Recordings , Inc. November 10 , 2014 Nick Jonas Nick Jonas ( Deluxe ) [ Clean ] Pop nan nan 3:48 nan","Closer [ feat . Mike Posner ] [ Explicit ] Nick Jonas $ 1.29 nan Nick Jonas ( Deluxe ) [ Explicit ] Pop nan ( C ) 2014 Island Records/Safehouse Records LLC , a division of UMG Recordings , Inc. 3:48 November 10 , 2014",0.9434736967086792,sentence-transformers/all-MiniLM-L6-v2,cosine,0
"Firefly ( Bravado Dubstep Remix ) Ed Sheeran Singer/Songwriter , Music , Contemporary Singer/Songwriter , Rock , Adult Alternative $ 1.29 4:29 nan Loose Change nan nan 2010 All tracks ( p ) 2010 Paw Print Records under exclusive license to Warner Music UK Limited except for track 1 ( p ) 2011Paw Print Records under exclusive license to Warner Music UK Limited nan 9-Dec-11","Firefly ( Bravado Dubstep Remix ) $ 1.29 ( C ) 2007 Geffen Records/Mosley Music Group LLC 4:29 December 9 , 2011 Ed Sheeran Loose Change Pop nan nan nan nan","Firefly ( Bravado Dubstep Remix ) $ 1.29 ( C ) 2007 Geffen Records/Mosley Music Group LLC 4:29 December 9 , 2011 Ed Sheeran Loose Change Pop nan nan nan nan",0.8735760450363159,sentence-transformers/all-MiniLM-L6-v2,cosine,1
"Afire Love Ed Sheeran Singer/Songwriter , Music , Pop , Rock , Contemporary Singer/Songwriter , Adult Alternative $ 1.29 2014 Asylum Records UK , a Warner Music UK Company 5:14 nan x nan nan nan nan 20-Jun-14","Afire Love Ed Sheeran 5:14 nan x Pop $ 1.29 ( C ) 2014 mau5trap Recordings Ltd nan June 20 , 2014","Afire Love Ed Sheeran 5:14 nan x Pop $ 1.29 ( C ) 2014 mau5trap Recordings Ltd nan June 20 , 2014",0.8341693878173828,sentence-transformers/all-MiniLM-L6-v2,cosine,1
"From Time ( feat . Jhene Aiko ) Drake $ 1.29 ‰ ãÑ 2013 Cash Money Records Inc. 24-Sep-13 nan Nothing Was the Same Hip-Hop/Rap , Music , Rap , Hardcore Rap , R&B / Soul , Contemporary R&B nan nan 5:22 nan","From Time [ feat . JhenÌ © Aiko ] [ Explicit ] Drake Nothing Was The Same [ Explicit ] 5:22 nan nan Rap & Hip-Hop $ 1.29 ( C ) 2013 Cash Money Records Inc. nan September 24 , 2013","From Time [ feat . JhenÌ © Aiko ] [ Clean ] Drake Nothing Was The Same [ Edited ] ( C ) 2013 Cash Money Records Inc. September 24 , 2013 nan nan Rap & Hip-Hop $ 1.29 nan 5:22 nan",0.9237189888954163,sentence-transformers/all-MiniLM-L6-v2,cosine,0
"Remember You ( feat . The Weeknd ) O.N.I.F.C. ( Deluxe Version ) Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap $ 1.99 4-Dec-12 Wiz Khalifa nan nan nan 2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States 5:20 nan","Remember You ( feat . The Weeknd ) [ Explicit ] Wiz Khalifa Rap & Hip-Hop December 4 , 2012 nan O.N.I.F.C. [ Explicit ] nan $ 1.29 2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States 4:49 nan","Remember You ( feat . The Weeknd ) [ Explicit ] Wiz Khalifa Rap & Hip-Hop December 4 , 2012 nan O.N.I.F.C. [ Explicit ] nan $ 1.29 2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States 4:49 nan",0.9443204402923584,sentence-transformers/all-MiniLM-L6-v2,cosine,1
"Boiling ( Medlar Remix ) Control Disclosure nan Electronic , Music , Dance $ 1.29 2013 Greco-Roman Ltd 5:52 2-Apr-13","Boiling ( Medlar Remix ) Disclosure $ 0.89 5:52 April 2 , 2013 nan Control Dance & Electronic nan 2013 Greco-Roman Ltd nan nan","Boiling ( Medlar Remix ) Disclosure $ 0.89 5:52 April 2 , 2013 nan Control Dance & Electronic nan 2013 Greco-Roman Ltd nan nan",0.9439883232116699,sentence-transformers/all-MiniLM-L6-v2,cosine,1
"Billy Keith Urban In the Ranch Country , Music , Honky Tonk , Contemporary Country 1997 nan nan nan $ 1.29 1997 Capitol Nashville 3:46 nan","Billy Country ( c ) 1997 Capitol Nashville February 10 , 2004 Keith Urban Keith Urban In The Ranch nan $ 1.29 nan 3:46 nan","Billy Country ( c ) 1997 Capitol Nashville February 10 , 2004 Keith Urban Keith Urban In The Ranch nan $ 1.29 nan 3:46 nan",0.907051682472229,sentence-transformers/all-MiniLM-L6-v2,cosine,1
"That Lucky Old Sun ( Just Rolls Around Heaven All Day ) [ With Willie Nelson ] Kenny Chesney & Willie Nelson Lucky Old Sun Country , Music , Contemporary Country , Honky Tonk $ 0.99 nan nan nan nan 2008 Blue Chair Records , LLC 4:16 2008","That Lucky Old Sun ( Just Rolls Around Heaven All Day ( with Willie Nelson ) ) Kenny Chesney Lucky Old Sun [ + video ] ( P ) 2008 Blue Chair Records , LLC and BMG Music nan nan Country $ 0.99 nan 4:16 April 24 , 2012","That Lucky Old Sun ( Just Rolls Around Heaven All Day ( with Willie Nelson ) ) Country , Contemporary Country $ 0.99 ( P ) 2008 Blue Chair Records , LLC 4:16 Kenny Chesney Lucky Old Sun nan nan nan nan October 21 , 2008",0.948816180229187,sentence-transformers/all-MiniLM-L6-v2,cosine,0
"Silver and Gold 3:33 Little Big Town Pain Killer Country , Music , Honky Tonk , Contemporary Country $ 1.29 2014 Little Big Town , LLC Under exclusive license to Capitol Records Nashville nan 21-Oct-14","Silver And Gold Little Big Town Country ( C ) 2014 Little Big Town LLC Under exclusive license to Capitol Records Nashville 3:31 nan Pain Killer nan $ 1.29 nan nan October 21 , 2014","Your Side Of The Bed Little Big Town Four Album Collection nan nan Country $ 1.29 ( C ) 2014 Little Big Town , LLC under exclusive license to Capitol Records Nashville 3:41 October 21 , 2014",0.9035050868988037,jinaai/jina-embeddings-v2-small-en,cosine,0
"Halcyon Ellie Goulding $ 1.29 ‰ ãÑ 2013 Polydor Ltd. ( UK ) nan Halcyon Days ( Deluxe Edition ) Pop , Music , Dance , Rock nan nan 3:24 27-Aug-13","Halcyon Ellie Goulding Pop ( C ) 2013 Polydor Ltd. ( UK ) 3:24 August 27 , 2013 nan Halcyon nan $ 1.29 nan nan nan","Hearts Without Chains Ellie Goulding Halcyon Days Pop nan nan nan $ 1.29 ( C ) 2013 Polydor Ltd. ( UK ) 3:46 August 27 , 2013",0.9578245878219604,jinaai/jina-embeddings-v2-small-en,cosine,0
"True Colors ( feat . Nicki Minaj ) Blacc Hollywood Hip-Hop/Rap , Music , Rap , East Coast Rap , Hardcore Rap , Rock $ 1.29 2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company 19-Aug-14 Wiz Khalifa nan nan nan nan 4:15 nan","True Colors ( feat . Nicki Minaj ) [ Explicit ] Wiz Khalifa Blacc Hollywood [ Explicit ] Rap & Hip-Hop 2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company August 19 , 2014 nan nan nan $ 1.29 nan 4:15 nan","True Colors ( feat . Nicki Minaj ) [ Explicit ] Blacc Hollywood [ Explicit ] Rap & Hip-Hop 2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company August 19 , 2014 Wiz Khalifa nan nan $ 1.29 nan 4:15 nan",0.9673259854316711,jinaai/jina-embeddings-v2-small-en,cosine,0
"Turn Around ( 5,4,3,2,1 ) [ DJ Bam Bam Radio Remix ] Flo Rida $ 1.29 16-Nov-10 nan Turn Around ( 5,4,3,2,1 ) - Deluxe Single Hip-Hop/Rap , Music , Electronic , Rap , Dirty South , Dance nan ‰ ãÑ 2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . 3:35 nan","Turn Around ( 5,4,3,2,1 ) Flo Rida Only One Flo ( Part 1 ) [ Deluxe ] [ + Video ] [ + Digital Booklet ] Rap & Hip-Hop $ 1.29 2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States 3:20 nan nan nan nan nan nan November 26 , 2010","Turn Around ( 5,4,3,2,1 ) Flo Rida Only One Flo ( Part 1 ) [ Deluxe ] [ + Video ] [ + Digital Booklet ] Rap & Hip-Hop $ 1.29 2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States 3:20 nan nan nan nan nan nan November 26 , 2010",0.9347813725471497,jinaai/jina-embeddings-v2-small-en,cosine,1
"Gone The Weeknd Trilogy R&B / Soul , Music , Rock , Contemporary R&B $ 1.29 ‰ ãÑ 2012 XO & co. , Inc. nan nan nan nan nan 8:07 13-Nov-12","Gone ( Album Version ( Edited ) ) [ Clean ] ( C ) 2013 XO & co. , Inc. 8:07 September 18 , 2015 The Weeknd Trilogy ( Edited Version ) [ Clean ] R&B $ 1.29 nan nan nan","Single Ladies ( Put a Ring on It ) 2012 Noble Oak Records November 18 , 2008 Beyonce I Am ... Sasha Fierce R&B , Adult Contemporary , Soul , Pop , Contemporary R&B $ 1.29 nan 3:13 nan",0.8944059610366821,jinaai/jina-embeddings-v2-small-en,cosine,0
"I Ai n't Livin ' Long Like This Take It to the Bank - EP 2014 Sony Music Entertainment Chris Janson nan Country , Music $ 1.29 nan 4:13 24-Feb-14","I Ai n't Livin ' Long Like This Chris Janson Take It to the Bank ( EP ) February 24 , 2014 nan nan Country $ 1.29 ( C ) 2012 Cash Money Records Inc. 4:13 nan","Do It Like This Do It Like This Country $ 1.29 August 5 , 2014 Chase Rice nan nan nan ( c ) 2014 Dack Janiels Records , under exclusive license to Sony Music Entertainment . 3:35 nan",0.9069271087646484,jinaai/jina-embeddings-v2-small-en,cosine,0
"I Ca n't Go There ( Acoustic Version ) $ 0.99 2002 BMG 3:45 Kenny Chesney No Shoes , No Shirt , No Problems Country , Music , Contemporary Country , Urban Cowboy nan nan nan 2-Apr-02","I Ca n't Go There ( Acoustic Version ) Kenny Chesney No Shoes , No Shirt , No Problems Country 3:45 April 2 , 2002 nan nan nan $ 0.99 Underground Avenue nan nan","I Ca n't Go There ( Acoustic Version ) No Shoes , No Shirt , No Problems $ 0.99 Underground Avenue Kenny Chesney nan Country nan nan 3:45 April 2 , 2002",0.9352656006813049,jinaai/jina-embeddings-v2-small-en,cosine,0
"Who I Am With You Chris Young Country , Music , Urban Cowboy , Contemporary Country ‰ ãÑ 2013 Sony Music Entertainment 3:13 nan A.M. nan $ 1.29 nan nan 16-Sep-13","Who I Am With You Country September 16 , 2013 Chris Young A.M. nan $ 1.29 ( C ) 2010 Hollywood Records , Inc. 3:11 nan","Miss That Girl Old Boots , New Dirt Armada Music B.V. 2:56 Jason Aldean nan Country $ 1.29 nan nan September 2 , 2014",0.8975025415420532,jinaai/jina-embeddings-v2-small-en,cosine,0
"Doin ' My Thing Doin ' My Thing Country , Music , Contemporary Country ‰ ãÑ 2009 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203 2-Oct-09 Luke Bryan nan nan $ 1.29 nan 3:09 nan","Doin ' My Thing Luke Bryan Doin ' My Thing Country $ 1.29 3:09 nan nan nan nan ( C ) 2009 Capitol Records Nashville nan October 2 , 2009","Livin ' Part Of Life Eric Church $ 1.29 ( C ) 2006 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nash nan Sinners Like Me Country nan nan 4:29 July 18 , 2006",0.9453227519989014,jinaai/jina-embeddings-v2-small-en,cosine,0
"Whateva ( feat . Monty ) Fetty Wap Hip-Hop/Rap , Music , Rap 2015 300 Entertainment/RGF Productions nan Fetty Wap ( Deluxe ) nan Album Only nan 5:11 nan","Whateva ( feat . Monty ) [ Clean ] Fetty Wap ( Deluxe ) [ Clean ] $ 1.29 ( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves 5:11 September 25 , 2015 Fetty Wap nan Rap & Hip-Hop nan nan nan nan","That Work ( feat . Fetty Wap ) [ Explicit ] Dylie Dollas 2014 SoSerious Music Corp nan That Work ( feat . Fetty Wap ) [ Explicit ] R&B , Rap & Hip-Hop , Soul $ 0.99 nan 3:56 August 26 , 2014",0.9196763634681702,jinaai/jina-embeddings-v2-small-en,cosine,0
"Goner twenty one pilots nan Blurryface Alternative , Music , Rock , Adult Alternative , Indie Rock,Hip-Hop / Rap , Rap , Underground Rap $ 1.29 2015 Fueled By Ramen LLC for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company 3:56 15-May-15","Goner twenty one pilots Alternative Rock $ 1.29 3:56 nan Blurryface nan nan 2015 Fueled By Ramen LLC for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company nan May 15 , 2015","Roots , Rock , Reggae Alternative Rock twenty one pilots Bob Marley 's Top Songs nan $ 1.29 2015 Fueled By Ramen LLC for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company 3:38 nan",0.9361057877540588,jinaai/jina-embeddings-v2-small-en,cosine,0
"Sunburn ( Bonus Track ) #NAME ? Ed Sheeran nan Singer/Songwriter , Music $ 1.29 2011 Warner Music UK Limited 4:35 9-Sep-11","Sunburn ( Deluxe Edition ) Ed Sheeran #NAME ? Pop 4:35 September 9 , 2011 nan nan nan $ 1.29 Doll records nan nan","The Sky 's The Limit ( Wideboys Club Mix ) Jason Derulo Jason Derulo Special Edition EP $ 1.29 nan nan Pop nan 2011 Warner Bros. . Records Inc. 7:01 July 1 , 2011",0.8932771682739258,jinaai/jina-embeddings-v2-small-en,cosine,0
"I Do n't Believe You ( Main Version ) $ 1.29 ‰ ãÑ LaFace Recording LLC 4:36 28-Oct-08 P!NK Funhouse Pop , Music , R&B / Soul , Dance , Pop/Rock nan nan nan nan","I Do n't Believe You P!nk Funhouse ( Explicit ) R&B , Pop ( c ) 2006 Roadshow 4:36 October 28 , 2008 nan nan nan $ 1.29 nan nan nan","I 'm Gon na Love You Too Pop 2:11 June 28 , 2011 Various artists Rave On Buddy Holly [ + Digital Booklet ] nan $ 0.99 ( C ) 2011 MPL Communications Inc. and Concord Music Group , Inc. nan nan",0.8942837715148926,jinaai/jina-embeddings-v2-small-en,cosine,0
"We Run Sugarland Love On the Inside ( Deluxe Fan Edition ) Country , Music , Rock , Contemporary Country , Southern Rock , Contemporary Bluegrass $ 1.29 3:55 22-Jul-08 nan nan nan nan ‰ ãÑ 2008 Mercury Records , a Division of UMG Recordings , Inc. nan nan","We Run $ 1.29 Sugarland Love On The Inside Country nan ( C ) 2008 Mercury Records , a Division of UMG Recordings , Inc. 3:56 July 29 , 2008","Storm In The Heartland The Definitive Collection Country ( C ) 2004 Mercury Records , a Division of UMG Recordings , Inc. Billy Ray Cyrus nan nan $ 1.29 nan 3:52 June 22 , 2004",0.9274395704269409,jinaai/jina-embeddings-v2-small-en,cosine,0
"Truce twenty one pilots nan Vessel Alternative , Music , Rock , Indie Rock,Hip-Hop / Rap , Rap , Underground Rap $ 1.29 2012 Fueled By Ramen LLC for the United States and WEA International Inc. for the world outside of the United States . 2:22 4-Jan-13","Truce twenty one pilots Alternative Rock , Indie & Lo-Fi ( C ) 2000 Columbia Pictures Industries , Inc. January 4 , 2013 nan Vessel nan $ 1.29 nan 2:22 nan","The Race [ Explicit ] Rolling Papers [ Explicit ] March 28 , 2011 Wiz Khalifa nan Rap & Hip-Hop $ 1.29 2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States 5:35 nan",0.9207249283790588,jinaai/jina-embeddings-v2-small-en,cosine,0
"That Lucky Old Sun ( Just Rolls Around Heaven All Day ) [ With Willie Nelson ] Kenny Chesney & Willie Nelson 4:16 2008 nan Lucky Old Sun Country , Music , Contemporary Country , Honky Tonk $ 0.99 2008 Blue Chair Records , LLC nan nan","That Lucky Old Sun ( Just Rolls Around Heaven All Day ( with Willie Nelson ) ) Country , Contemporary Country $ 0.99 ( P ) 2008 Blue Chair Records , LLC 4:16 Kenny Chesney Lucky Old Sun nan nan nan nan October 21 , 2008","That Lucky Old Sun ( Just Rolls Around Heaven All Day ( with Willie Nelson ) ) Kenny Chesney Lucky Old Sun [ + video ] ( P ) 2008 Blue Chair Records , LLC and BMG Music nan nan Country $ 0.99 nan 4:16 April 24 , 2012",0.9570608139038086,jinaai/jina-embeddings-v2-small-en,cosine,0
"Through the Ghost $ 1.29 4:01 23-Mar-12 Shinedown Amaryllis Rock , Music , Alternative , Grunge , Hard Rock , Metal nan 2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States nan nan","Through The Ghost Amaryllis $ 1.29 Krankbrother March 23 , 2012 Shinedown nan Rock nan nan 4:01 nan","Amaryllis ( The Live Room ) The Warner Sound Live Room EP Rock May 28 , 2013 Shinedown nan nan $ 1.29 2013 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States 4:01 nan",0.9418080449104309,jinaai/jina-embeddings-v2-small-en,cosine,0
"Electro Man I Created Disco Electronic , Music , Pop , Dance , Rock $ 0.99 2007 SONY BMG MUSIC ENTERTAINMENT ( UK ) Limited Calvin Harris nan nan nan nan 4:58 11-Jun-07","Electro Man Calvin Harris I Created Disco Dance & Electronic , Pop , House $ 0.99 2002 Defected Records Ltd 4:56 February 22 , 2012","Winter Now Haha Sound Alternative Rock , Indie & Lo-Fi , Dance & Electronic $ 0.99 3:48 August 11 , 2003 Broadcast nan nan nan 2003 Warp Records Limited nan nan",0.932318925857544,jinaai/jina-embeddings-v2-small-en,cosine,0
"Afire Love Ed Sheeran 5:14 20-Jun-14 nan x Singer/Songwriter , Music , Pop , Rock , Contemporary Singer/Songwriter , Adult Alternative $ 1.29 2014 Asylum Records UK , a Warner Music UK Company nan nan","Afire Love Ed Sheeran 5:14 nan x Pop $ 1.29 ( C ) 2014 mau5trap Recordings Ltd nan June 20 , 2014","Songbirds Paper Back Bones 4:20 Anthony D'Amato nan Alternative Rock,Singer-Songwriters , Folk $ 0.89 2012 Anthony D'Amato nan May 29 , 2012",0.9047433137893677,jinaai/jina-embeddings-v2-small-en,cosine,0
"I 've Got All This Ringing In My Ears and None On My Fingers Fall Out Boy Infinity On High $ 0.99 2007 The Island Def Jam Music Group 4:06 6-Feb-07 nan nan Alternative , Music , Rock , Adult Alternative , Punk nan nan nan nan","I 've Got All This Ringing In My Ears And None On My Fingers Fall Out Boy Infinity On High Rock $ 0.99 February 6 , 2007 nan nan nan nan ( C ) 2007 The Island Def Jam Music Group 4:06 nan","I 've Got All This Ringing In My Ears And None On My Fingers Fall Out Boy Infinity On High Rock $ 0.99 February 6 , 2007 nan nan nan nan ( C ) 2007 The Island Def Jam Music Group 4:06 nan",0.9149707555770874,jinaai/jina-embeddings-v2-small-en,cosine,1
"Shining X Ambassadors Alternative , Music , Rock , Adult Alternative , Electronic $ 1.29 2015 KIDinaKORNER/Interscope Records 3:40 10-Aug-15 nan The Reason - EP nan nan nan nan nan","Shining X Ambassadors Alternative Rock $ 1.29 ( C ) 2015 KIDinaKORNER/Interscope Records 3:37 nan The Reason EP nan nan nan nan August 10 , 2015","The Business X Ambassadors $ 1.29 4:19 nan The Reason EP Alternative Rock nan ( C ) 2015 KIDinaKORNER/Interscope Records nan August 10 , 2015",0.9149669408798218,jinaai/jina-embeddings-v2-small-en,cosine,0
"Fly Solo 28-Mar-11 Wiz Khalifa Rolling Papers ( Deluxe Version ) Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap $ 1.29 ‰ ãÑ 2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States 3:20 nan","Fly Solo [ Clean ] Wiz Khalifa $ 1.29 2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States nan Rolling Papers ( Deluxe ) [ + Video ] [ + Digital Booklet ] Rap & Hip-Hop nan nan 3:20 March 28 , 2011","Fly Solo [ Explicit ] $ 1.29 2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States Wiz Khalifa Rolling Papers [ Explicit ] Rap & Hip-Hop nan nan 3:20 March 28 , 2011",0.9584774971008301,jinaai/jina-embeddings-v2-small-en,cosine,0
"Take You Believe $ 1.29 ‰ ãÑ 2012 The Island Def Jam Music Group 19-Jun-12 Justin Bieber nan Pop , Music , Dance , Vocal , Teen Pop , Rock nan nan 3:40 nan","Take You ( Album Version ) Pop $ 1.29 ( C ) 2012 The Island Def Jam Music Group 3:40 June 19 , 2012 Justin Bieber Believe nan nan nan nan nan","Beauty And A Beat ( Album Version ) [ feat . Nicki Minaj ] ( C ) 2012 The Island Def Jam Music Group Justin Bieber Believe Pop $ 1.29 nan 3:48 June 19 , 2012",0.9127228856086731,jinaai/jina-embeddings-v2-small-en,cosine,0
"Crack In the Pearl , Pt . II ( feat . Stevie Wonder & Jeff Bhasker ) Uptown Special Tracks 4 & 6 ( P ) 2014 , all other tracks ( P ) 2015 Mark Ronson under exclusive licence to Sony Music Entertainment UK Limited 13-Jan-15 Mark Ronson nan Pop , Music , R&B / Soul , Funk , Soul $ 1.29 nan 2:16 nan","Crack In the Pearl , Pt . II Uptown Special [ Clean ] $ 1.29 January 13 , 2015 Mark Ronson nan Pop nan 2015 Real Sounds 2:16 nan","These Silent Hearts ( Album Version ) Armin van Buuren , BT , Aly & Fila , Kyau & Albert , Omnia A State of Trance 650 - New Horizons Electronica , Dance & Electronic , Trance ( c ) 2014 Armada Music B.V. 5:48 nan nan nan $ 0.99 nan nan January 30 , 2014",0.9026013612747192,jinaai/jina-embeddings-v2-small-en,cosine,0
"Slow Down ( Smash Mode Remix ) Selena Gomez $ 1.29 nan Slow Down ( Remixes ) Dance , Music , Reggae , Rock , Electronic nan 2013 Hollywood Records , Inc. 5:21 20-Aug-13","Slow Down ( Smash Mode Remix ) Selena Gomez Dance & Electronic $ 1.29 ( C ) 2013 Hollywood Records , Inc. 5:21 August 20 , 2013 nan Slow Down Remixes nan nan nan nan nan","Slow Down ( Djlw Remix ) $ 1.29 6:56 Selena Gomez Slow Down Remixes Dance & Electronic nan ( C ) 2013 Hollywood Records , Inc. nan August 20 , 2013",0.944881796836853,jinaai/jina-embeddings-v2-small-en,cosine,0
"Son of Sam ( Bonus Track ) Shinedown Rock , Music , Metal , Alternative , Grunge , Hard Rock 3:37 23-Jun-08 nan The Sound of Madness ( Deluxe Version ) nan Album Only 2008 Atlantic Recording Corp. for the United States and WEA International Inc. for the world outside of the United States nan nan","Son Of Sam ( Bonus Track ) The Sound Of Madness [ Explicit ] [ Deluxe ] Rock $ 0.99 2005 Z Records 3:37 June 24 , 2008 Shinedown nan nan nan nan nan nan","Amaryllis ( The Live Room ) The Warner Sound Live Room EP Rock May 28 , 2013 Shinedown nan nan $ 1.29 2013 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States 4:01 nan",0.9235526323318481,jinaai/jina-embeddings-v2-small-en,cosine,0
"It Girl Jason Derulo $ 1.99 3:13 nan Future History ( Deluxe Version ) Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance nan 2011 Warner Bros. . Records Inc. nan 16-Sep-11","It Girl Jason Derulo Pop ( C ) 2013 Hit Red Records under exclusive license to Capitol Records Nashville 3:12 September 16 , 2011 nan Future History ( Deluxe Version ) nan $ 1.29 nan nan nan","What Do U Got $ 0.99 June 15 , 2010 Kevin Rudolf To The Sky R&B , Rock , Rap Rock , Contemporary R&B nan ( C ) 2010 Cash Money Records Inc. 3:29 nan",0.9152971506118774,jinaai/jina-embeddings-v2-small-en,cosine,0
