query,actual,prediction,score,model,method,correct
"Billy Keith Urban In the Ranch Country , Music , Honky Tonk , Contemporary Country 1997 nan nan nan $ 1.29 1997 Capitol Nashville 3:46 nan","Billy Country ( c ) 1997 Capitol Nashville February 10 , 2004 Keith Urban Keith Urban In The Ranch nan $ 1.29 nan 3:46 nan","Billy Country ( c ) 1997 Capitol Nashville February 10 , 2004 Keith Urban Keith Urban In The Ranch nan $ 1.29 nan 3:46 nan",0.907051682472229,sentence-transformers/all-MiniLM-L6-v2,cosine,1
"That Lucky Old Sun ( Just Rolls Around Heaven All Day ) [ With Willie Nelson ] Kenny Chesney & Willie Nelson Lucky Old Sun Country , Music , Contemporary Country , Honky Tonk $ 0.99 nan nan nan nan 2008 Blue Chair Records , LLC 4:16 2008","That Lucky Old Sun ( Just Rolls Around Heaven All Day ( with Willie Nelson ) ) Kenny Chesney Lucky Old Sun [ + video ] ( P ) 2008 Blue Chair Records , LLC and BMG Music nan nan Country $ 0.99 nan 4:16 April 24 , 2012","That Lucky Old Sun ( Just Rolls Around Heaven All Day ( with Willie Nelson ) ) Country , Contemporary Country $ 0.99 ( P ) 2008 Blue Chair Records , LLC 4:16 Kenny Chesney Lucky Old Sun nan nan nan nan October 21 , 2008",0.948816180229187,sentence-transformers/all-MiniLM-L6-v2,cosine,0
"Silver and Gold 3:33 Little Big Town Pain Killer Country , Music , Honky Tonk , Contemporary Country $ 1.29 2014 Little Big Town , LLC Under exclusive license to Capitol Records Nashville nan 21-Oct-14","Silver And Gold Little Big Town Country ( C ) 2014 Little Big Town LLC Under exclusive license to Capitol Records Nashville 3:31 nan Pain Killer nan $ 1.29 nan nan October 21 , 2014","Saxophone Stomp [ Explicit ] ! ( Volume 2 ) [ Explicit ] $ 1.29 ( C ) 2014 FMLY Under Exclusive License To Universal Music Canada Inc. 3:20 Rusko nan Dance & Electronic , Dubstep nan nan nan September 16 , 2014",0.0,microsoft/Phi-3-mini-128k-instruct,cosine,0
"Halcyon Ellie Goulding $ 1.29 ‰ ãÑ 2013 Polydor Ltd. ( UK ) nan Halcyon Days ( Deluxe Edition ) Pop , Music , Dance , Rock nan nan 3:24 27-Aug-13","Halcyon Ellie Goulding Pop ( C ) 2013 Polydor Ltd. ( UK ) 3:24 August 27 , 2013 nan Halcyon nan $ 1.29 nan nan nan","Saxophone Stomp [ Explicit ] ! ( Volume 2 ) [ Explicit ] $ 1.29 ( C ) 2014 FMLY Under Exclusive License To Universal Music Canada Inc. 3:20 Rusko nan Dance & Electronic , Dubstep nan nan nan September 16 , 2014",0.0,microsoft/Phi-3-mini-128k-instruct,cosine,0
"True Colors ( feat . Nicki Minaj ) Blacc Hollywood Hip-Hop/Rap , Music , Rap , East Coast Rap , Hardcore Rap , Rock $ 1.29 2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company 19-Aug-14 Wiz Khalifa nan nan nan nan 4:15 nan","True Colors ( feat . Nicki Minaj ) [ Explicit ] Wiz Khalifa Blacc Hollywood [ Explicit ] Rap & Hip-Hop 2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company August 19 , 2014 nan nan nan $ 1.29 nan 4:15 nan","Saxophone Stomp [ Explicit ] ! ( Volume 2 ) [ Explicit ] $ 1.29 ( C ) 2014 FMLY Under Exclusive License To Universal Music Canada Inc. 3:20 Rusko nan Dance & Electronic , Dubstep nan nan nan September 16 , 2014",0.0,microsoft/Phi-3-mini-128k-instruct,cosine,0
"Turn Around ( 5,4,3,2,1 ) [ DJ Bam Bam Radio Remix ] Flo Rida $ 1.29 16-Nov-10 nan Turn Around ( 5,4,3,2,1 ) - Deluxe Single Hip-Hop/Rap , Music , Electronic , Rap , Dirty South , Dance nan ‰ ãÑ 2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . 3:35 nan","Turn Around ( 5,4,3,2,1 ) Flo Rida Only One Flo ( Part 1 ) [ Deluxe ] [ + Video ] [ + Digital Booklet ] Rap & Hip-Hop $ 1.29 2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States 3:20 nan nan nan nan nan nan November 26 , 2010","Saxophone Stomp [ Explicit ] ! ( Volume 2 ) [ Explicit ] $ 1.29 ( C ) 2014 FMLY Under Exclusive License To Universal Music Canada Inc. 3:20 Rusko nan Dance & Electronic , Dubstep nan nan nan September 16 , 2014",0.0,microsoft/Phi-3-mini-128k-instruct,cosine,0
"Gone The Weeknd Trilogy R&B / Soul , Music , Rock , Contemporary R&B $ 1.29 ‰ ãÑ 2012 XO & co. , Inc. nan nan nan nan nan 8:07 13-Nov-12","Gone ( Album Version ( Edited ) ) [ Clean ] ( C ) 2013 XO & co. , Inc. 8:07 September 18 , 2015 The Weeknd Trilogy ( Edited Version ) [ Clean ] R&B $ 1.29 nan nan nan","Saxophone Stomp [ Explicit ] ! ( Volume 2 ) [ Explicit ] $ 1.29 ( C ) 2014 FMLY Under Exclusive License To Universal Music Canada Inc. 3:20 Rusko nan Dance & Electronic , Dubstep nan nan nan September 16 , 2014",0.0,microsoft/Phi-3-mini-128k-instruct,cosine,0
"I Ai n't Livin ' Long Like This Take It to the Bank - EP 2014 Sony Music Entertainment Chris Janson nan Country , Music $ 1.29 nan 4:13 24-Feb-14","I Ai n't Livin ' Long Like This Chris Janson Take It to the Bank ( EP ) February 24 , 2014 nan nan Country $ 1.29 ( C ) 2012 Cash Money Records Inc. 4:13 nan","Saxophone Stomp [ Explicit ] ! ( Volume 2 ) [ Explicit ] $ 1.29 ( C ) 2014 FMLY Under Exclusive License To Universal Music Canada Inc. 3:20 Rusko nan Dance & Electronic , Dubstep nan nan nan September 16 , 2014",0.0,microsoft/Phi-3-mini-128k-instruct,cosine,0
"I Ca n't Go There ( Acoustic Version ) $ 0.99 2002 BMG 3:45 Kenny Chesney No Shoes , No Shirt , No Problems Country , Music , Contemporary Country , Urban Cowboy nan nan nan 2-Apr-02","I Ca n't Go There ( Acoustic Version ) Kenny Chesney No Shoes , No Shirt , No Problems Country 3:45 April 2 , 2002 nan nan nan $ 0.99 Underground Avenue nan nan","Saxophone Stomp [ Explicit ] ! ( Volume 2 ) [ Explicit ] $ 1.29 ( C ) 2014 FMLY Under Exclusive License To Universal Music Canada Inc. 3:20 Rusko nan Dance & Electronic , Dubstep nan nan nan September 16 , 2014",0.0,microsoft/Phi-3-mini-128k-instruct,cosine,0
"Who I Am With You Chris Young Country , Music , Urban Cowboy , Contemporary Country ‰ ãÑ 2013 Sony Music Entertainment 3:13 nan A.M. nan $ 1.29 nan nan 16-Sep-13","Who I Am With You Country September 16 , 2013 Chris Young A.M. nan $ 1.29 ( C ) 2010 Hollywood Records , Inc. 3:11 nan","Saxophone Stomp [ Explicit ] ! ( Volume 2 ) [ Explicit ] $ 1.29 ( C ) 2014 FMLY Under Exclusive License To Universal Music Canada Inc. 3:20 Rusko nan Dance & Electronic , Dubstep nan nan nan September 16 , 2014",0.0,microsoft/Phi-3-mini-128k-instruct,cosine,0
"Doin ' My Thing Doin ' My Thing Country , Music , Contemporary Country ‰ ãÑ 2009 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203 2-Oct-09 Luke Bryan nan nan $ 1.29 nan 3:09 nan","Doin ' My Thing Luke Bryan Doin ' My Thing Country $ 1.29 3:09 nan nan nan nan ( C ) 2009 Capitol Records Nashville nan October 2 , 2009","Saxophone Stomp [ Explicit ] ! ( Volume 2 ) [ Explicit ] $ 1.29 ( C ) 2014 FMLY Under Exclusive License To Universal Music Canada Inc. 3:20 Rusko nan Dance & Electronic , Dubstep nan nan nan September 16 , 2014",0.0,microsoft/Phi-3-mini-128k-instruct,cosine,0
"Whateva ( feat . Monty ) Fetty Wap Hip-Hop/Rap , Music , Rap 2015 300 Entertainment/RGF Productions nan Fetty Wap ( Deluxe ) nan Album Only nan 5:11 nan","Whateva ( feat . Monty ) [ Clean ] Fetty Wap ( Deluxe ) [ Clean ] $ 1.29 ( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves 5:11 September 25 , 2015 Fetty Wap nan Rap & Hip-Hop nan nan nan nan","Saxophone Stomp [ Explicit ] ! ( Volume 2 ) [ Explicit ] $ 1.29 ( C ) 2014 FMLY Under Exclusive License To Universal Music Canada Inc. 3:20 Rusko nan Dance & Electronic , Dubstep nan nan nan September 16 , 2014",0.0,microsoft/Phi-3-mini-128k-instruct,cosine,0
"Goner twenty one pilots nan Blurryface Alternative , Music , Rock , Adult Alternative , Indie Rock,Hip-Hop / Rap , Rap , Underground Rap $ 1.29 2015 Fueled By Ramen LLC for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company 3:56 15-May-15","Goner twenty one pilots Alternative Rock $ 1.29 3:56 nan Blurryface nan nan 2015 Fueled By Ramen LLC for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company nan May 15 , 2015","Saxophone Stomp [ Explicit ] ! ( Volume 2 ) [ Explicit ] $ 1.29 ( C ) 2014 FMLY Under Exclusive License To Universal Music Canada Inc. 3:20 Rusko nan Dance & Electronic , Dubstep nan nan nan September 16 , 2014",0.0,microsoft/Phi-3-mini-128k-instruct,cosine,0
"Sunburn ( Bonus Track ) #NAME ? Ed Sheeran nan Singer/Songwriter , Music $ 1.29 2011 Warner Music UK Limited 4:35 9-Sep-11","Sunburn ( Deluxe Edition ) Ed Sheeran #NAME ? Pop 4:35 September 9 , 2011 nan nan nan $ 1.29 Doll records nan nan","Saxophone Stomp [ Explicit ] ! ( Volume 2 ) [ Explicit ] $ 1.29 ( C ) 2014 FMLY Under Exclusive License To Universal Music Canada Inc. 3:20 Rusko nan Dance & Electronic , Dubstep nan nan nan September 16 , 2014",0.0,microsoft/Phi-3-mini-128k-instruct,cosine,0
"I Do n't Believe You ( Main Version ) $ 1.29 ‰ ãÑ LaFace Recording LLC 4:36 28-Oct-08 P!NK Funhouse Pop , Music , R&B / Soul , Dance , Pop/Rock nan nan nan nan","I Do n't Believe You P!nk Funhouse ( Explicit ) R&B , Pop ( c ) 2006 Roadshow 4:36 October 28 , 2008 nan nan nan $ 1.29 nan nan nan","Saxophone Stomp [ Explicit ] ! ( Volume 2 ) [ Explicit ] $ 1.29 ( C ) 2014 FMLY Under Exclusive License To Universal Music Canada Inc. 3:20 Rusko nan Dance & Electronic , Dubstep nan nan nan September 16 , 2014",0.0,microsoft/Phi-3-mini-128k-instruct,cosine,0
"We Run Sugarland Love On the Inside ( Deluxe Fan Edition ) Country , Music , Rock , Contemporary Country , Southern Rock , Contemporary Bluegrass $ 1.29 3:55 22-Jul-08 nan nan nan nan ‰ ãÑ 2008 Mercury Records , a Division of UMG Recordings , Inc. nan nan","We Run $ 1.29 Sugarland Love On The Inside Country nan ( C ) 2008 Mercury Records , a Division of UMG Recordings , Inc. 3:56 July 29 , 2008","Saxophone Stomp [ Explicit ] ! ( Volume 2 ) [ Explicit ] $ 1.29 ( C ) 2014 FMLY Under Exclusive License To Universal Music Canada Inc. 3:20 Rusko nan Dance & Electronic , Dubstep nan nan nan September 16 , 2014",0.0,microsoft/Phi-3-mini-128k-instruct,cosine,0
"Truce twenty one pilots nan Vessel Alternative , Music , Rock , Indie Rock,Hip-Hop / Rap , Rap , Underground Rap $ 1.29 2012 Fueled By Ramen LLC for the United States and WEA International Inc. for the world outside of the United States . 2:22 4-Jan-13","Truce twenty one pilots Alternative Rock , Indie & Lo-Fi ( C ) 2000 Columbia Pictures Industries , Inc. January 4 , 2013 nan Vessel nan $ 1.29 nan 2:22 nan","Saxophone Stomp [ Explicit ] ! ( Volume 2 ) [ Explicit ] $ 1.29 ( C ) 2014 FMLY Under Exclusive License To Universal Music Canada Inc. 3:20 Rusko nan Dance & Electronic , Dubstep nan nan nan September 16 , 2014",0.0,microsoft/Phi-3-mini-128k-instruct,cosine,0
"That Lucky Old Sun ( Just Rolls Around Heaven All Day ) [ With Willie Nelson ] Kenny Chesney & Willie Nelson 4:16 2008 nan Lucky Old Sun Country , Music , Contemporary Country , Honky Tonk $ 0.99 2008 Blue Chair Records , LLC nan nan","That Lucky Old Sun ( Just Rolls Around Heaven All Day ( with Willie Nelson ) ) Country , Contemporary Country $ 0.99 ( P ) 2008 Blue Chair Records , LLC 4:16 Kenny Chesney Lucky Old Sun nan nan nan nan October 21 , 2008","Saxophone Stomp [ Explicit ] ! ( Volume 2 ) [ Explicit ] $ 1.29 ( C ) 2014 FMLY Under Exclusive License To Universal Music Canada Inc. 3:20 Rusko nan Dance & Electronic , Dubstep nan nan nan September 16 , 2014",0.0,microsoft/Phi-3-mini-128k-instruct,cosine,0
"Through the Ghost $ 1.29 4:01 23-Mar-12 Shinedown Amaryllis Rock , Music , Alternative , Grunge , Hard Rock , Metal nan 2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States nan nan","Through The Ghost Amaryllis $ 1.29 Krankbrother March 23 , 2012 Shinedown nan Rock nan nan 4:01 nan","Saxophone Stomp [ Explicit ] ! ( Volume 2 ) [ Explicit ] $ 1.29 ( C ) 2014 FMLY Under Exclusive License To Universal Music Canada Inc. 3:20 Rusko nan Dance & Electronic , Dubstep nan nan nan September 16 , 2014",0.0,microsoft/Phi-3-mini-128k-instruct,cosine,0
"Electro Man I Created Disco Electronic , Music , Pop , Dance , Rock $ 0.99 2007 SONY BMG MUSIC ENTERTAINMENT ( UK ) Limited Calvin Harris nan nan nan nan 4:58 11-Jun-07","Electro Man Calvin Harris I Created Disco Dance & Electronic , Pop , House $ 0.99 2002 Defected Records Ltd 4:56 February 22 , 2012","Saxophone Stomp [ Explicit ] ! ( Volume 2 ) [ Explicit ] $ 1.29 ( C ) 2014 FMLY Under Exclusive License To Universal Music Canada Inc. 3:20 Rusko nan Dance & Electronic , Dubstep nan nan nan September 16 , 2014",0.0,microsoft/Phi-3-mini-128k-instruct,cosine,0
"Afire Love Ed Sheeran 5:14 20-Jun-14 nan x Singer/Songwriter , Music , Pop , Rock , Contemporary Singer/Songwriter , Adult Alternative $ 1.29 2014 Asylum Records UK , a Warner Music UK Company nan nan","Afire Love Ed Sheeran 5:14 nan x Pop $ 1.29 ( C ) 2014 mau5trap Recordings Ltd nan June 20 , 2014","Saxophone Stomp [ Explicit ] ! ( Volume 2 ) [ Explicit ] $ 1.29 ( C ) 2014 FMLY Under Exclusive License To Universal Music Canada Inc. 3:20 Rusko nan Dance & Electronic , Dubstep nan nan nan September 16 , 2014",0.0,microsoft/Phi-3-mini-128k-instruct,cosine,0
"I 've Got All This Ringing In My Ears and None On My Fingers Fall Out Boy Infinity On High $ 0.99 2007 The Island Def Jam Music Group 4:06 6-Feb-07 nan nan Alternative , Music , Rock , Adult Alternative , Punk nan nan nan nan","I 've Got All This Ringing In My Ears And None On My Fingers Fall Out Boy Infinity On High Rock $ 0.99 February 6 , 2007 nan nan nan nan ( C ) 2007 The Island Def Jam Music Group 4:06 nan","Saxophone Stomp [ Explicit ] ! ( Volume 2 ) [ Explicit ] $ 1.29 ( C ) 2014 FMLY Under Exclusive License To Universal Music Canada Inc. 3:20 Rusko nan Dance & Electronic , Dubstep nan nan nan September 16 , 2014",0.0,microsoft/Phi-3-mini-128k-instruct,cosine,0
"Shining X Ambassadors Alternative , Music , Rock , Adult Alternative , Electronic $ 1.29 2015 KIDinaKORNER/Interscope Records 3:40 10-Aug-15 nan The Reason - EP nan nan nan nan nan","Shining X Ambassadors Alternative Rock $ 1.29 ( C ) 2015 KIDinaKORNER/Interscope Records 3:37 nan The Reason EP nan nan nan nan August 10 , 2015","Saxophone Stomp [ Explicit ] ! ( Volume 2 ) [ Explicit ] $ 1.29 ( C ) 2014 FMLY Under Exclusive License To Universal Music Canada Inc. 3:20 Rusko nan Dance & Electronic , Dubstep nan nan nan September 16 , 2014",0.0,microsoft/Phi-3-mini-128k-instruct,cosine,0
"Fly Solo 28-Mar-11 Wiz Khalifa Rolling Papers ( Deluxe Version ) Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap $ 1.29 ‰ ãÑ 2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States 3:20 nan","Fly Solo [ Clean ] Wiz Khalifa $ 1.29 2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States nan Rolling Papers ( Deluxe ) [ + Video ] [ + Digital Booklet ] Rap & Hip-Hop nan nan 3:20 March 28 , 2011","Saxophone Stomp [ Explicit ] ! ( Volume 2 ) [ Explicit ] $ 1.29 ( C ) 2014 FMLY Under Exclusive License To Universal Music Canada Inc. 3:20 Rusko nan Dance & Electronic , Dubstep nan nan nan September 16 , 2014",0.0,microsoft/Phi-3-mini-128k-instruct,cosine,0
"Take You Believe $ 1.29 ‰ ãÑ 2012 The Island Def Jam Music Group 19-Jun-12 Justin Bieber nan Pop , Music , Dance , Vocal , Teen Pop , Rock nan nan 3:40 nan","Take You ( Album Version ) Pop $ 1.29 ( C ) 2012 The Island Def Jam Music Group 3:40 June 19 , 2012 Justin Bieber Believe nan nan nan nan nan","Saxophone Stomp [ Explicit ] ! ( Volume 2 ) [ Explicit ] $ 1.29 ( C ) 2014 FMLY Under Exclusive License To Universal Music Canada Inc. 3:20 Rusko nan Dance & Electronic , Dubstep nan nan nan September 16 , 2014",0.0,microsoft/Phi-3-mini-128k-instruct,cosine,0
"Crack In the Pearl , Pt . II ( feat . Stevie Wonder & Jeff Bhasker ) Uptown Special Tracks 4 & 6 ( P ) 2014 , all other tracks ( P ) 2015 Mark Ronson under exclusive licence to Sony Music Entertainment UK Limited 13-Jan-15 Mark Ronson nan Pop , Music , R&B / Soul , Funk , Soul $ 1.29 nan 2:16 nan","Crack In the Pearl , Pt . II Uptown Special [ Clean ] $ 1.29 January 13 , 2015 Mark Ronson nan Pop nan 2015 Real Sounds 2:16 nan","Saxophone Stomp [ Explicit ] ! ( Volume 2 ) [ Explicit ] $ 1.29 ( C ) 2014 FMLY Under Exclusive License To Universal Music Canada Inc. 3:20 Rusko nan Dance & Electronic , Dubstep nan nan nan September 16 , 2014",0.0,microsoft/Phi-3-mini-128k-instruct,cosine,0
"Slow Down ( Smash Mode Remix ) Selena Gomez $ 1.29 nan Slow Down ( Remixes ) Dance , Music , Reggae , Rock , Electronic nan 2013 Hollywood Records , Inc. 5:21 20-Aug-13","Slow Down ( Smash Mode Remix ) Selena Gomez Dance & Electronic $ 1.29 ( C ) 2013 Hollywood Records , Inc. 5:21 August 20 , 2013 nan Slow Down Remixes nan nan nan nan nan","Saxophone Stomp [ Explicit ] ! ( Volume 2 ) [ Explicit ] $ 1.29 ( C ) 2014 FMLY Under Exclusive License To Universal Music Canada Inc. 3:20 Rusko nan Dance & Electronic , Dubstep nan nan nan September 16 , 2014",0.0,microsoft/Phi-3-mini-128k-instruct,cosine,0
"Son of Sam ( Bonus Track ) Shinedown Rock , Music , Metal , Alternative , Grunge , Hard Rock 3:37 23-Jun-08 nan The Sound of Madness ( Deluxe Version ) nan Album Only 2008 Atlantic Recording Corp. for the United States and WEA International Inc. for the world outside of the United States nan nan","Son Of Sam ( Bonus Track ) The Sound Of Madness [ Explicit ] [ Deluxe ] Rock $ 0.99 2005 Z Records 3:37 June 24 , 2008 Shinedown nan nan nan nan nan nan","Saxophone Stomp [ Explicit ] ! ( Volume 2 ) [ Explicit ] $ 1.29 ( C ) 2014 FMLY Under Exclusive License To Universal Music Canada Inc. 3:20 Rusko nan Dance & Electronic , Dubstep nan nan nan September 16 , 2014",0.0,microsoft/Phi-3-mini-128k-instruct,cosine,0
"It Girl Jason Derulo $ 1.99 3:13 nan Future History ( Deluxe Version ) Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance nan 2011 Warner Bros. . Records Inc. nan 16-Sep-11","It Girl Jason Derulo Pop ( C ) 2013 Hit Red Records under exclusive license to Capitol Records Nashville 3:12 September 16 , 2011 nan Future History ( Deluxe Version ) nan $ 1.29 nan nan nan","Saxophone Stomp [ Explicit ] ! ( Volume 2 ) [ Explicit ] $ 1.29 ( C ) 2014 FMLY Under Exclusive License To Universal Music Canada Inc. 3:20 Rusko nan Dance & Electronic , Dubstep nan nan nan September 16 , 2014",0.0,microsoft/Phi-3-mini-128k-instruct,cosine,0
"Credit Meghan Trainor Pop , Music , Rock , Pop/Rock , Dance , Teen Pop 2014 , 2015 Epic Records , a division of Sony Music Entertainment 9-Jan-15 nan Title ( Deluxe ) nan $ 1.29 nan 2:51 nan","Credit Title ( Deluxe ) Pop 2011 What A Music Ltd , licence exclusive Parlophone Music France 2:51 Meghan Trainor nan nan $ 1.29 nan nan January 9 , 2015","Saxophone Stomp [ Explicit ] ! ( Volume 2 ) [ Explicit ] $ 1.29 ( C ) 2014 FMLY Under Exclusive License To Universal Music Canada Inc. 3:20 Rusko nan Dance & Electronic , Dubstep nan nan nan September 16 , 2014",0.0,microsoft/Phi-3-mini-128k-instruct,cosine,0
"I Ai n't Livin ' Long Like This Take It to the Bank - EP $ 1.29 2014 Sony Music Entertainment 4:13 Chris Janson nan Country , Music nan nan nan 24-Feb-14","I Ai n't Livin ' Long Like This Chris Janson Take It to the Bank ( EP ) February 24 , 2014 nan nan Country $ 1.29 ( C ) 2012 Cash Money Records Inc. 4:13 nan","Saxophone Stomp [ Explicit ] ! ( Volume 2 ) [ Explicit ] $ 1.29 ( C ) 2014 FMLY Under Exclusive License To Universal Music Canada Inc. 3:20 Rusko nan Dance & Electronic , Dubstep nan nan nan September 16 , 2014",0.0,microsoft/Phi-3-mini-128k-instruct,cosine,0
"Skrillex Orchestral Suite By Varien ( Bonus Track ) Bangarang Dance , Music , Electronic 2012 Big Beat Records , Inc. for the United States and WEA International for the world outside the United States . 6:54 27-Dec-11 Skrillex nan nan $ 1.29 nan nan nan","Skrillex Orchestral Suite By Varien ( Bonus Track ) Dance & Electronic , Dubstep Elektroshok Records Skrillex Bangarang EP [ Explicit ] nan $ 1.29 nan 6:54 December 27 , 2011","Saxophone Stomp [ Explicit ] ! ( Volume 2 ) [ Explicit ] $ 1.29 ( C ) 2014 FMLY Under Exclusive License To Universal Music Canada Inc. 3:20 Rusko nan Dance & Electronic , Dubstep nan nan nan September 16 , 2014",0.0,microsoft/Phi-3-mini-128k-instruct,cosine,0
"Piensas en M ' _ ( feat . Luigi 21 Plus , Jory & Yelsid ) [ Remix ] Nicky Jam Hits 4:46 9-Sep-14 Nicky Jam nan Latin Urban , Music , Latino $ 0.99 2014 La Industria Inc. . Licencia a Codiscos S.A.S. nan nan","Piensas en MÌ _ ( Remix ) International , Latin Music $ 0.99 Nicky Jam Nicky Jam Hits nan nan ( C ) 2014 Codiscos S.A.S. 4:46 September 9 , 2014","Saxophone Stomp [ Explicit ] ! ( Volume 2 ) [ Explicit ] $ 1.29 ( C ) 2014 FMLY Under Exclusive License To Universal Music Canada Inc. 3:20 Rusko nan Dance & Electronic , Dubstep nan nan nan September 16 , 2014",0.0,microsoft/Phi-3-mini-128k-instruct,cosine,0
"Speakers Sam Hunt Montevallo $ 1.29 2014 MCA Nashville , a Division of UMG Recordings , Inc. nan nan Country , Music , Pop , Pop/Rock , Honky Tonk , Contemporary Country , Rock nan nan 3:46 27-Oct-14","Speakers Sam Hunt Montevallo Country $ 1.29 3:48 nan nan nan nan ( C ) 2014 MCA Nashville , a Division of UMG Recordings , Inc. nan October 27 , 2014","Saxophone Stomp [ Explicit ] ! ( Volume 2 ) [ Explicit ] $ 1.29 ( C ) 2014 FMLY Under Exclusive License To Universal Music Canada Inc. 3:20 Rusko nan Dance & Electronic , Dubstep nan nan nan September 16 , 2014",0.0,microsoft/Phi-3-mini-128k-instruct,cosine,0
"Cameras Wiz Khalifa Rolling Papers 2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States 4:29 nan nan Hip-Hop/Rap , Music , Rap , East Coast Rap , Hardcore Rap $ 1.29 nan nan 28-Mar-11","Cameras [ Clean ] Wiz Khalifa Rolling Papers ( Deluxe ) [ + Video ] [ + Digital Booklet ] Rap & Hip-Hop $ 1.29 2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States nan nan nan nan nan 4:29 March 28 , 2011","Saxophone Stomp [ Explicit ] ! ( Volume 2 ) [ Explicit ] $ 1.29 ( C ) 2014 FMLY Under Exclusive License To Universal Music Canada Inc. 3:20 Rusko nan Dance & Electronic , Dubstep nan nan nan September 16 , 2014",0.0,microsoft/Phi-3-mini-128k-instruct,cosine,0
"6PM In New York If You 're Reading This It 's Too Late 13-Feb-15 Drake nan Hip-Hop/Rap , Music , Hardcore Rap , Rap , R&B / Soul , Contemporary R&B $ 1.29 2015 Cash Money Records Inc. 4:43 nan","6PM In New York [ Explicit ] $ 1.29 February 13 , 2015 Drake If You 're Reading This It 's Too Late [ Explicit ] Rap & Hip-Hop nan ( C ) 2015 Cash Money Records Inc. 4:43 nan","Saxophone Stomp [ Explicit ] ! ( Volume 2 ) [ Explicit ] $ 1.29 ( C ) 2014 FMLY Under Exclusive License To Universal Music Canada Inc. 3:20 Rusko nan Dance & Electronic , Dubstep nan nan nan September 16 , 2014",0.0,microsoft/Phi-3-mini-128k-instruct,cosine,0
"Chevy Van Caldwell County - EP Country , Music , Contemporary Country 2:48 Eric Church nan nan $ 1.29 2011 EMI Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203 nan 14-Jan-11","Chevy Van Caldwell County EP ( C ) 2011 EMI Records Nashville January 14 , 2011 Eric Church nan Country $ 1.29 nan 2:48 nan","Saxophone Stomp [ Explicit ] ! ( Volume 2 ) [ Explicit ] $ 1.29 ( C ) 2014 FMLY Under Exclusive License To Universal Music Canada Inc. 3:20 Rusko nan Dance & Electronic , Dubstep nan nan nan September 16 , 2014",0.0,microsoft/Phi-3-mini-128k-instruct,cosine,0
"Space Bound Hip-Hop/Rap , Music , Rock , Hardcore Rap , Rap $ 1.29 4:38 21-Jun-10 Eminem Recovery ( Deluxe Edition ) nan nan ‰ ãÑ 2010 Aftermath Records nan nan","Space Bound [ Explicit ] Recovery ( Amazon Version ) [ Explicit ] [ + video ] [ + digital booklet ] Gangsta & Hardcore , Rap & Hip-Hop $ 1.29 ( C ) 2010 Aftermath Records June 21 , 2010 Eminem nan nan nan nan 4:39 nan","Saxophone Stomp [ Explicit ] ! ( Volume 2 ) [ Explicit ] $ 1.29 ( C ) 2014 FMLY Under Exclusive License To Universal Music Canada Inc. 3:20 Rusko nan Dance & Electronic , Dubstep nan nan nan September 16 , 2014",0.0,microsoft/Phi-3-mini-128k-instruct,cosine,0
"We Dem Boyz Blacc Hollywood ( Deluxe Version ) $ 1.99 2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company 3:56 Wiz Khalifa nan Hip-Hop/Rap , Music , Rap , Hardcore Rap , East Coast Rap , Rock nan nan nan 19-Aug-14","We Dem Boyz [ Explicit ] $ 1.29 2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company Wiz Khalifa Blacc Hollywood [ Explicit ] Rap & Hip-Hop nan nan 3:45 August 19 , 2014","Saxophone Stomp [ Explicit ] ! ( Volume 2 ) [ Explicit ] $ 1.29 ( C ) 2014 FMLY Under Exclusive License To Universal Music Canada Inc. 3:20 Rusko nan Dance & Electronic , Dubstep nan nan nan September 16 , 2014",0.0,microsoft/Phi-3-mini-128k-instruct,cosine,0
